category,metric,today,baseline,delta,severity,note
categorical,home_pitcher_q=live,0.8750,0.7320,+0.1430,LOW,home_pitcher_q=live: today=87.5% baseline=73.2% shift=+14.3%
categorical,home_pitcher_q=ltd,0.1250,0.1959,-0.0709,OK,home_pitcher_q=ltd: today=12.5% baseline=19.6% shift=-7.1%
categorical,home_pitcher_q=sm,0.0000,0.0722,-0.0722,OK,home_pitcher_q=sm: today=0.0% baseline=7.2% shift=-7.2%
categorical,away_pitcher_q=avg,0.0000,0.0103,-0.0103,OK,away_pitcher_q=avg: today=0.0% baseline=1.0% shift=-1.0%
categorical,away_pitcher_q=live,0.4375,0.7216,-0.2841,MEDIUM,away_pitcher_q=live: today=43.8% baseline=72.2% shift=-28.4%
categorical,away_pitcher_q=ltd,0.4375,0.2268,+0.2107,MEDIUM,away_pitcher_q=ltd: today=43.8% baseline=22.7% shift=+21.1%
categorical,away_pitcher_q=sm,0.1250,0.0412,+0.0838,OK,away_pitcher_q=sm: today=12.5% baseline=4.1% shift=+8.4%
categorical,home_top3c_source=lineup,0.9375,0.9794,-0.0419,OK,home_top3c_source=lineup: today=93.8% baseline=97.9% shift=-4.2%
categorical,home_top3c_source=team_fallback,0.0625,0.0206,+0.0419,OK,home_top3c_source=team_fallback: today=6.2% baseline=2.1% shift=+4.2%
categorical,away_top3c_source=lineup,0.9375,1.0000,-0.0625,OK,away_top3c_source=lineup: today=93.8% baseline=100.0% shift=-6.2%
categorical,away_top3c_source=team_fallback,0.0625,0.0000,+0.0625,OK,away_top3c_source=team_fallback: today=6.2% baseline=0.0% shift=+6.2%
numeric_mean,home_xera_mean,3.9701,4.2484,z=-0.23,OK,home_xera mean 3.970 vs baseline 4.248 (z=-0.23)
numeric_mean,away_xera_mean,4.0864,3.9530,z=+0.14,OK,away_xera mean 4.086 vs baseline 3.953 (z=+0.14)
numeric_mean,home_whiff_pct_rank_mean,60.3750,49.8866,z=+0.43,OK,home_whiff_pct_rank mean 60.375 vs baseline 49.887 (z=+0.43)
numeric_mean,away_whiff_pct_rank_mean,50.8750,55.0000,z=-0.19,OK,away_whiff_pct_rank mean 50.875 vs baseline 55.000 (z=-0.19)
numeric_mean,home_top3c_obp_mean,0.3478,0.3468,z=+0.05,OK,home_top3c_obp mean 0.348 vs baseline 0.347 (z=+0.05)
numeric_mean,away_top3c_obp_mean,0.3422,0.3447,z=-0.17,OK,away_top3c_obp mean 0.342 vs baseline 0.345 (z=-0.17)
numeric_mean,home_top3c_iso_mean,0.1877,0.1888,z=-0.03,OK,home_top3c_iso mean 0.188 vs baseline 0.189 (z=-0.03)
numeric_mean,away_top3c_iso_mean,0.1920,0.1894,z=+0.08,OK,away_top3c_iso mean 0.192 vs baseline 0.189 (z=+0.08)
numeric_mean,home_p_last5_pitcher_nrfi_mean,0.7125,0.6943,z=+0.09,OK,home_p_last5_pitcher_nrfi mean 0.713 vs baseline 0.694 (z=+0.09)
numeric_mean,away_p_last5_pitcher_nrfi_mean,0.6687,0.6935,z=-0.11,OK,away_p_last5_pitcher_nrfi mean 0.669 vs baseline 0.693 (z=-0.11)
numeric_mean,home_p_last10_pitcher_nrfi_mean,0.7063,0.6839,z=+0.14,OK,home_p_last10_pitcher_nrfi mean 0.706 vs baseline 0.684 (z=+0.14)
numeric_mean,away_p_last10_pitcher_nrfi_mean,0.7036,0.7242,z=-0.12,OK,away_p_last10_pitcher_nrfi mean 0.704 vs baseline 0.724 (z=-0.12)
numeric_mean,away_top3_ops_vs_oppHand_mean,0.7943,0.8080,z=-0.20,OK,away_top3_ops_vs_oppHand mean 0.794 vs baseline 0.808 (z=-0.20)
numeric_mean,home_top3_ops_vs_oppHand_mean,0.8014,0.8154,z=-0.18,OK,home_top3_ops_vs_oppHand mean 0.801 vs baseline 0.815 (z=-0.18)
default_rate,away_top3_ops_vs_oppHand_default_rate,0.0625,0.7200,1/16,OK,away_top3_ops_vs_oppHand defaulted to 0.72 in 1/16 rows (6%); heavy defaulting = predict pipeline failed
default_rate,home_top3_ops_vs_oppHand_default_rate,0.0625,0.7200,1/16,OK,home_top3_ops_vs_oppHand defaulted to 0.72 in 1/16 rows (6%); heavy defaulting = predict pipeline failed
pick_cluster,max_cluster_size,4,-,-,MEDIUM,largest cluster of picks within 0.005 calibrated P(NRFI): 4 (>=4 = MEDIUM; informational -- not predictive of pick quality)
